日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-03-19,16.76,20.12,20.12,16.76,210,421967.0,24.05,44.02,6.15,0.07
2015-03-20,22.13,22.13,22.13,22.13,45,99585.0,0.0,9.99,2.01,0.02
2015-03-23,24.34,24.34,24.34,24.34,93,226800.0,0.0,9.99,2.21,0.03
2015-03-24,26.77,26.77,26.77,26.77,163,436458.0,0.0,9.98,2.43,0.05
2015-03-25,29.45,29.45,29.45,29.45,206,607347.0,0.0,10.01,2.68,0.07
2015-03-26,32.4,32.4,32.4,32.4,698,2261520.0,0.0,10.02,2.95,0.23
2015-03-27,35.64,35.64,35.64,35.64,3505,12492461.0,0.0,10.0,3.24,1.17
2015-03-30,39.2,39.2,39.2,39.2,10683,41879202.0,0.0,9.99,3.56,3.56
2015-03-31,42.0,43.12,43.12,41.0,152841,647162480.0,5.41,10.0,3.92,50.95
2015-04-01,43.57,44.2,46.6,43.21,124232,556195616.0,7.86,2.5,1.08,41.41
2015-04-02,44.58,48.62,48.62,43.8,113098,531168768.0,10.9,10.0,4.42,37.7
2015-04-03,46.66,53.48,53.48,46.2,94937,478121808.0,14.97,10.0,4.86,31.65
2015-04-07,54.68,55.4,58.83,54.68,78488,449599072.0,7.76,3.59,1.92,26.16
2015-04-08,57.2,58.43,58.5,54.5,62321,351986176.0,7.22,5.47,3.03,20.77
2015-04-09,57.4,56.9,58.07,53.51,46354,260685405.0,7.8,-2.62,-1.53,15.45
2015-04-10,55.51,56.57,58.28,54.9,41657,235287682.0,5.94,-0.58,-0.33,13.89
2015-04-13,56.12,58.38,59.88,55.66,36423,211681008.0,7.46,3.2,1.81,12.14
2015-04-14,57.7,56.99,58.27,56.43,24922,142962993.0,3.15,-2.38,-1.39,8.31
2015-04-15,56.66,57.09,57.79,54.6,25192,141211146.0,5.6,0.18,0.1,8.4
2015-04-16,57.09,61.0,62.8,56.48,46315,281534096.0,11.07,6.85,3.91,15.44
2015-04-17,59.9,58.96,60.85,56.6,32206,188283327.0,6.97,-3.34,-2.04,10.74
2015-04-20,57.63,55.88,59.99,55.88,24226,139656232.0,6.97,-5.22,-3.08,8.08
2015-04-21,55.25,57.43,57.49,55.1,20071,113070491.0,4.28,2.77,1.55,6.69
2015-04-22,57.42,59.25,60.29,57.08,19871,117019517.0,5.59,3.17,1.82,6.62
2015-04-23,59.09,58.5,60.35,57.71,19696,116263632.0,4.46,-1.27,-0.75,6.57
2015-04-24,57.0,57.39,58.3,54.9,34369,194365010.0,5.81,-1.9,-1.11,11.46
2015-04-27,57.39,58.0,58.78,57.0,23825,138031423.0,3.1,1.06,0.61,7.94
2015-04-28,58.14,56.3,58.49,55.0,24928,139934698.0,6.02,-2.93,-1.7,8.31
2015-04-29,56.02,59.79,59.98,55.5,32559,189107714.0,7.96,6.2,3.49,10.85
2015-04-30,60.36,62.51,65.77,58.59,47128,294818320.0,12.01,4.55,2.72,15.71
2015-05-04,64.0,65.48,68.75,63.51,34651,228637243.0,8.38,4.75,2.97,11.55
2015-05-05,64.0,62.85,65.52,62.02,17264,109614056.0,5.35,-4.02,-2.63,5.75
2015-05-06,63.22,65.0,67.5,62.0,24853,161993838.0,8.75,3.42,2.15,8.28
2015-05-07,63.8,66.8,67.97,62.5,19431,127543444.0,8.42,2.77,1.8,6.48
2015-05-08,68.6,72.45,72.6,66.0,38200,262299373.0,9.88,8.46,5.65,12.73
2015-05-11,71.87,77.03,78.81,70.68,47294,353893248.0,11.22,6.32,4.58,15.76
2015-05-12,76.97,73.17,78.9,69.77,63321,462958464.0,11.85,-5.01,-3.86,21.11
2015-05-13,68.88,70.7,73.17,67.33,34462,241764162.0,7.98,-3.38,-2.47,11.49
2015-05-14,70.28,72.74,73.04,69.29,30732,220884236.0,5.3,2.89,2.04,10.24
