,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2015-06-11,13.39,14.6,14.6,13.39,38,55787.0,11.93,43.98,4.46,0.02
1,2015-06-12,16.06,16.06,16.06,16.06,11,17666.0,0.0,10.0,1.46,0.01
2,2015-06-15,17.67,17.67,17.67,17.67,11,19437.0,0.0,10.02,1.61,0.01
3,2015-06-16,19.44,19.44,19.44,19.44,33,64152.0,0.0,10.02,1.77,0.02
4,2015-06-17,21.38,21.38,21.38,21.38,63,134694.0,0.0,9.98,1.94,0.04
5,2015-06-18,23.52,23.52,23.52,23.52,10,23520.0,0.0,10.01,2.14,0.01
6,2015-06-19,25.87,25.87,25.87,25.87,126,325858.0,0.0,9.99,2.35,0.08
7,2015-06-23,28.46,28.46,28.46,28.46,28,79688.0,0.0,10.01,2.59,0.02
8,2015-06-24,31.31,31.31,31.31,31.31,41,128371.0,0.0,10.01,2.85,0.02
9,2015-06-25,34.44,34.44,34.44,34.44,27,92988.0,0.0,10.0,3.13,0.02
10,2015-06-26,37.88,37.88,37.88,37.88,1027,3890768.0,0.0,9.99,3.44,0.62
11,2015-06-29,41.67,41.67,41.67,41.67,3568,14866314.0,0.0,10.01,3.79,2.14
12,2015-06-30,45.84,45.84,45.84,45.84,1559,7144164.0,0.0,10.01,4.17,0.93
13,2015-07-01,50.42,50.42,50.42,50.42,440,2218278.0,0.0,9.99,4.58,0.26
14,2015-07-02,55.46,55.46,55.46,55.46,1464,8117458.0,0.0,10.0,5.04,0.88
15,2015-07-03,61.01,58.6,61.01,50.88,114023,649784544.0,18.27,5.66,3.14,68.28
16,2015-07-06,64.46,52.74,64.46,52.74,68056,403992768.0,20.0,-10.0,-5.86,40.75
17,2015-07-07,47.47,47.47,47.47,47.47,1950,9256650.0,0.0,-9.99,-5.27,1.17
18,2015-07-08,42.72,42.72,42.99,42.72,58862,251481696.0,0.57,-10.01,-4.75,35.25
19,2015-07-09,41.58,46.99,46.99,41.58,12626,57149292.0,12.66,10.0,4.27,7.56
20,2015-07-10,51.69,51.69,51.69,51.69,1435,7414930.0,0.0,10.0,4.7,0.86
21,2015-07-13,56.86,56.86,56.86,55.0,9728,55275898.0,3.6,10.0,5.17,5.83
22,2015-07-14,61.0,62.55,62.55,59.13,28755,178214891.0,6.01,10.01,5.69,17.22
23,2015-07-15,63.0,56.3,63.0,56.3,23388,137970442.0,10.71,-9.99,-6.25,14.0
24,2015-07-16,50.67,55.08,60.47,50.67,30394,168612403.0,17.41,-2.17,-1.22,18.2
25,2015-07-17,55.0,58.8,60.48,54.33,21907,125538384.0,11.17,6.75,3.72,13.12
26,2015-07-20,58.5,59.95,62.0,56.0,23823,140178909.0,10.2,1.96,1.15,14.27
27,2015-07-21,57.99,65.95,65.95,57.0,24553,152396264.0,14.93,10.01,6.0,14.7
28,2015-07-22,68.2,72.55,72.55,66.0,27862,191979618.0,9.93,10.01,6.6,16.68
29,2015-07-23,71.6,79.81,79.81,69.0,26343,196426299.0,14.9,10.01,7.26,15.77
30,2015-07-24,80.0,82.9,87.49,78.5,39498,329741456.0,11.26,3.87,3.09,23.65
31,2015-07-27,79.0,74.61,82.88,74.61,26566,209160716.0,9.98,-10.0,-8.29,15.91
32,2015-07-28,67.25,67.15,76.89,67.15,29289,202324509.0,13.05,-10.0,-7.46,17.54
33,2015-07-29,69.81,71.7,71.9,61.56,31490,212257625.0,15.4,6.78,4.55,18.86
34,2015-07-30,69.98,68.65,76.18,67.65,32377,232052878.0,11.9,-4.25,-3.05,19.39
35,2015-07-31,64.01,66.29,70.99,64.01,25574,171992878.0,10.17,-3.44,-2.36,15.31
36,2015-08-03,64.93,59.66,65.88,59.66,20861,128946735.0,9.38,-10.0,-6.63,12.49
37,2015-08-04,60.27,65.47,65.47,59.46,19800,123174743.0,10.07,9.74,5.81,11.86
38,2015-08-05,64.0,66.75,69.36,63.3,22544,148127554.0,9.26,1.96,1.28,13.5
39,2015-08-06,64.0,63.0,65.78,61.93,15717,100649510.0,5.77,-5.62,-3.75,9.41
40,2015-08-07,63.36,69.3,69.3,63.36,20472,138099774.0,9.43,10.0,6.3,12.26
41,2015-08-10,71.88,72.21,76.1,70.75,24660,180499460.0,7.72,4.2,2.91,14.77
42,2015-08-11,71.3,73.89,77.24,71.3,27288,202176894.0,8.23,2.33,1.68,16.34
43,2015-08-12,73.0,70.4,76.0,70.4,17806,130636168.0,7.58,-4.72,-3.49,10.66
44,2015-08-13,70.11,73.66,74.6,69.91,16673,120723125.0,6.66,4.63,3.26,9.98
45,2015-08-14,73.68,71.85,74.3,70.58,15115,109430860.0,5.05,-2.46,-1.81,9.05
46,2015-08-17,70.42,67.78,71.38,66.2,12797,87031217.0,7.21,-5.66,-4.07,7.66
47,2015-08-18,68.18,61.01,70.27,61.0,14568,95215540.0,13.68,-9.99,-6.77,8.72
48,2015-08-19,59.07,61.95,62.0,56.12,12273,73468241.0,9.64,1.54,0.94,7.35
49,2015-08-20,61.23,60.66,64.32,60.16,7532,46848542.0,6.72,-2.08,-1.29,4.51
50,2015-08-21,58.5,56.12,60.0,55.76,8143,46948990.0,6.99,-7.48,-4.54,4.88
51,2015-08-25,50.51,50.51,54.09,50.51,12409,63378263.0,6.38,-10.0,-5.61,7.43
52,2015-08-26,49.44,49.5,54.93,48.26,16733,86005300.0,13.21,-2.0,-1.01,10.02
53,2015-08-27,51.5,50.16,53.48,45.86,11646,57999103.0,15.39,1.33,0.66,6.97
54,2015-08-28,51.01,52.66,52.95,49.28,11070,56500083.0,7.32,4.98,2.5,6.63
55,2015-08-31,52.33,47.39,52.33,47.39,9575,47777533.0,9.38,-10.01,-5.27,5.73
56,2015-09-01,46.4,42.65,46.4,42.65,8734,38305765.0,7.91,-10.0,-4.74,5.23
57,2015-09-02,39.5,39.15,44.44,39.03,8271,34140500.0,12.68,-8.21,-3.5,4.95
58,2015-09-07,40.14,42.43,43.07,40.14,11824,49745907.0,7.48,8.38,3.28,7.08
59,2015-09-08,42.0,45.88,45.98,41.77,10736,47140357.0,9.92,8.13,3.45,6.43
60,2015-09-09,46.2,48.0,49.5,45.66,13671,65164010.0,8.37,4.62,2.12,8.19
61,2015-09-10,46.66,46.9,48.55,46.65,6489,30890127.0,3.96,-2.29,-1.1,3.89
62,2015-09-11,47.01,48.83,49.44,47.01,8027,38961049.0,5.18,4.12,1.93,4.81
63,2015-09-14,49.02,43.95,49.5,43.95,10235,47366014.0,11.37,-9.99,-4.88,6.13
64,2015-09-15,41.01,43.0,46.82,41.01,7058,30902166.0,13.22,-2.16,-0.95,4.23
65,2015-09-16,43.94,47.3,47.3,43.18,9570,43353239.0,9.58,10.0,4.3,5.73
66,2015-09-17,47.14,47.56,50.21,46.11,13166,63303850.0,8.67,0.55,0.26,7.88
67,2015-09-18,47.58,51.31,52.12,47.08,14068,69897288.0,10.6,7.88,3.75,8.42
68,2015-09-21,50.19,53.0,53.38,49.69,19107,98689837.0,7.19,3.29,1.69,11.44
69,2015-09-22,53.0,51.5,53.46,51.01,14364,74911496.0,4.62,-2.83,-1.5,8.6
70,2015-09-23,50.2,51.9,52.79,49.88,13777,70766678.0,5.65,0.78,0.4,8.25
71,2015-09-24,51.75,53.55,56.5,51.75,16585,90376494.0,9.15,3.18,1.65,9.93
72,2015-09-25,53.0,49.99,53.9,49.3,10430,53405226.0,8.59,-6.65,-3.56,6.25
