日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1992-04-10,3.57,3.57,3.57,3.57,1,400.0,0.0,-89.8,-31.43,0.01
1992-05-07,3.75,3.75,3.75,3.75,1,400.0,0.0,5.04,0.18,0.01
1992-05-08,3.94,3.94,3.94,3.94,1,400.0,0.0,5.07,0.19,0.01
1992-05-11,4.14,4.14,4.14,4.14,1,400.0,0.0,5.08,0.2,0.01
1992-05-12,4.35,4.35,4.35,4.35,1,400.0,0.0,5.07,0.21,0.01
1992-05-13,4.57,4.57,4.57,4.57,1,500.0,0.0,5.06,0.22,0.01
1992-05-14,4.8,4.8,4.8,4.8,1,500.0,0.0,5.03,0.23,0.01
1992-05-15,5.04,5.04,5.04,5.04,1,500.0,0.0,5.0,0.24,0.01
1992-05-18,5.29,5.29,5.29,5.29,1,500.0,0.0,4.96,0.25,0.01
1992-05-19,5.55,5.55,5.55,5.55,1,600.0,0.0,4.91,0.26,0.01
1992-05-20,5.83,5.83,5.83,5.83,1,600.0,0.0,5.05,0.28,0.01
1992-05-21,227.0,250.0,310.0,227.0,1633,4330000.0,1423.67,4188.16,244.17,20.41
1992-05-22,255.0,253.0,267.5,207.5,2206,5579000.0,24.0,1.2,3.0,27.58
1992-05-25,260.5,260.0,275.0,230.0,2432,6205000.0,17.79,2.77,7.0,30.4
1992-05-26,265.0,239.0,270.0,229.0,1593,3951000.0,15.77,-8.08,-21.0,19.91
1992-05-27,232.5,215.0,240.0,215.0,1098,2321000.0,10.46,-10.04,-24.0,13.73
1992-05-28,200.0,216.5,220.0,190.0,983,2007000.0,13.95,0.7,1.5,12.29
1992-05-29,210.0,222.0,240.0,210.0,1616,3636000.0,13.86,2.54,5.5,20.2
1992-06-01,210.75,210.0,217.5,185.0,1303,2694000.0,14.64,-5.41,-12.0,16.29
1992-06-02,200.0,200.0,215.0,197.5,1538,3110000.0,8.33,-4.76,-10.0,19.23
1992-06-03,195.0,180.0,199.0,173.0,1203,2207000.0,13.0,-10.0,-20.0,15.04
1992-06-04,182.5,193.1,208.0,175.0,1465,2799000.0,18.33,7.28,13.1,18.31
1992-06-05,205.0,188.5,209.0,185.0,2354,4617000.0,12.43,-2.38,-4.6,29.43
1992-06-08,185.0,188.5,204.0,177.55,1432,2686000.0,14.03,0.0,0.0,17.9
1992-06-09,182.5,195.0,200.25,182.0,1706,3295000.0,9.68,3.45,6.5,21.33
1992-06-10,200.0,211.0,222.25,200.0,4206,8879000.0,11.41,8.21,16.0,52.58
1992-06-11,206.5,206.5,216.5,198.75,2680,5607000.0,8.41,-2.13,-4.5,33.5
1992-06-12,200.0,207.0,211.5,197.5,2255,4626000.0,6.78,0.24,0.5,28.19
1992-06-15,210.0,206.25,213.75,203.0,2719,5665000.0,5.19,-0.36,-0.75,33.99
1992-06-16,208.0,205.9,211.5,202.0,2305,4747000.0,4.61,-0.17,-0.35,28.81
1992-06-17,203.0,204.9,209.0,201.5,2434,4996000.0,3.64,-0.49,-1.0,30.43
1992-06-18,205.0,205.0,206.9,201.5,1522,3116000.0,2.64,0.05,0.1,19.03
1992-06-19,203.0,205.5,206.5,202.5,1493,3060000.0,1.95,0.24,0.5,18.66
1992-06-22,206.0,206.9,208.4,204.75,1516,3126000.0,1.78,0.68,1.4,18.95
1992-06-23,205.0,204.5,206.9,202.75,1180,2420000.0,2.01,-1.16,-2.4,14.75
1992-06-24,204.25,203.95,205.65,200.0,892,1819000.0,2.76,-0.27,-0.55,11.15
1992-06-25,203.55,203.9,205.98,200.0,572,1164000.0,2.93,-0.02,-0.05,7.15
1992-06-26,203.95,204.0,205.5,203.25,732,1494000.0,1.1,0.05,0.1,9.15
1992-06-29,205.0,206.9,209.0,200.0,1252,2576000.0,4.41,1.42,2.9,15.65
1992-06-30,206.5,215.4,217.5,205.02,2477,5236000.0,6.03,4.11,8.5,30.96
1992-07-01,219.0,220.0,229.95,217.0,2996,6608000.0,6.01,2.14,4.6,37.45
1992-07-02,222.0,219.0,225.0,210.0,2382,5212000.0,6.82,-0.45,-1.0,29.78
1992-07-03,221.0,221.0,222.0,215.0,2330,5111000.0,3.2,0.91,2.0,29.13
1992-07-06,219.5,207.28,220.5,203.75,913,1906000.0,7.58,-6.21,-13.72,11.41
1992-07-07,205.0,197.5,206.0,194.25,1653,3299000.0,5.67,-4.72,-9.78,20.66
1992-07-08,178.0,188.5,195.0,159.5,2971,5595000.0,17.97,-4.56,-9.0,37.14
1992-07-09,183.0,185.0,188.75,180.5,2186,4022000.0,4.38,-1.86,-3.5,27.33
1992-07-10,185.5,184.0,185.5,160.9,2378,4267000.0,13.3,-0.54,-1.0,29.73
1992-07-13,187.5,184.9,188.0,181.5,1406,2601000.0,3.53,0.49,0.9,17.58
1992-07-14,186.0,183.25,186.0,181.0,738,1352000.0,2.7,-0.89,-1.65,9.23
1992-07-15,182.5,180.75,184.5,178.1,960,1737000.0,3.49,-1.36,-2.5,12.0
1992-07-16,182.0,180.0,183.5,178.0,929,1674000.0,3.04,-0.41,-0.75,11.61
1992-07-17,179.3,178.45,184.5,178.45,1085,1953000.0,3.36,-0.86,-1.55,13.56
1992-07-20,176.5,175.0,180.5,173.9,801,1413000.0,3.7,-1.93,-3.45,10.01
1992-07-21,174.0,171.0,176.8,170.0,737,1269000.0,3.89,-2.29,-4.0,9.21
1992-07-22,172.0,165.0,172.0,162.0,790,1320000.0,5.85,-3.51,-6.0,9.88
1992-07-23,163.0,159.75,163.0,150.0,1118,1756000.0,7.88,-3.18,-5.25,13.98
1992-07-24,159.5,163.75,166.75,151.05,980,1590000.0,9.83,2.5,4.0,12.25
1992-07-27,175.0,178.0,180.0,170.0,1041,1807000.0,6.11,8.7,14.25,13.01
1992-07-28,184.5,174.0,185.0,169.95,1604,2824000.0,8.46,-2.25,-4.0,20.05
1992-07-29,173.5,171.0,173.75,165.5,630,1073000.0,4.74,-1.72,-3.0,7.88
1992-07-30,180.0,171.5,180.0,169.5,608,1041000.0,6.14,0.29,0.5,7.6
1992-07-31,171.0,173.5,173.5,167.5,916,1571000.0,3.5,1.17,2.0,11.45
1992-08-03,169.98,168.0,171.0,164.75,481,806000.0,3.6,-3.17,-5.5,6.01
1992-08-04,166.0,169.7,169.9,164.75,496,830000.0,3.07,1.01,1.7,6.2
1992-08-05,168.0,163.5,169.0,161.5,722,1191000.0,4.42,-3.65,-6.2,9.03
1992-08-06,162.0,162.0,167.0,157.4,1175,1896000.0,5.87,-0.92,-1.5,14.69
1992-08-07,162.0,161.0,164.5,159.5,800,1294000.0,3.09,-0.62,-1.0,10.0
1992-08-10,162.0,148.3,162.0,148.0,897,1384000.0,8.7,-7.89,-12.7,11.21
1992-08-11,140.0,132.0,151.0,120.0,1642,2290000.0,20.9,-10.99,-16.3,20.53
1992-08-12,114.98,117.25,129.0,86.5,2147,2440000.0,32.2,-11.17,-14.75,26.84
1992-08-13,120.0,129.0,145.0,106.0,1980,2453000.0,33.26,10.02,11.75,24.75
1992-08-14,127.5,130.5,146.0,125.0,1650,2177000.0,16.28,1.16,1.5,20.63
1992-08-17,136.0,149.85,151.5,133.5,2455,3520000.0,13.79,14.83,19.35,30.69
1992-08-18,151.0,142.0,159.4,139.0,2232,3374000.0,13.61,-5.24,-7.85,27.9
1992-08-19,138.0,146.0,148.0,134.55,1618,2316000.0,9.47,2.82,4.0,20.23
1992-08-20,141.5,141.28,147.05,140.5,640,909000.0,4.49,-3.23,-4.72,8.0
1992-08-21,142.5,138.0,142.95,133.55,3316,4516000.0,6.65,-2.32,-3.28,41.45
1992-08-24,138.0,132.0,138.0,130.0,1657,2219000.0,5.8,-4.35,-6.0,20.71
1992-08-25,127.5,128.9,135.0,124.0,1775,2297000.0,8.33,-2.35,-3.1,22.19
1992-08-26,127.0,134.0,134.75,124.25,1632,2126000.0,8.15,3.96,5.1,20.4
1992-08-27,130.05,130.0,136.25,129.5,1721,2260000.0,5.04,-2.99,-4.0,21.51
1992-08-28,130.0,128.5,134.0,126.45,904,1158000.0,5.81,-1.15,-1.5,11.3
1992-08-31,125.0,123.0,126.95,122.15,1534,1908000.0,3.74,-4.28,-5.5,19.18
1992-09-01,121.25,123.2,126.75,120.15,1126,1385000.0,5.37,0.16,0.2,14.08
1992-09-02,119.75,119.0,123.0,118.3,2094,2506000.0,3.81,-3.41,-4.2,26.18
1992-09-03,102.0,113.55,116.9,102.0,2612,2949000.0,12.52,-4.58,-5.45,32.65
1992-09-04,115.0,111.8,119.0,110.0,1983,2263000.0,7.93,-1.54,-1.75,24.79
1992-09-07,115.5,103.5,121.0,102.5,2606,2896000.0,16.55,-7.42,-8.3,32.58
1992-09-08,90.0,94.25,101.5,84.5,3165,3004000.0,16.43,-8.94,-9.25,39.56
1992-09-09,94.5,94.5,98.5,87.25,3487,3231000.0,11.94,0.27,0.25,43.59
1992-09-10,95.5,106.0,108.0,94.25,2229,2260000.0,14.55,12.17,11.5,27.86
1992-09-11,112.0,115.03,120.0,109.55,3047,3485000.0,9.86,8.52,9.03,38.09
1992-09-14,116.0,105.0,122.5,104.0,3456,3816000.0,16.08,-8.72,-10.03,43.2
1992-09-15,100.0,107.0,110.5,96.85,2711,2835000.0,13.0,1.9,2.0,33.89
1992-09-16,111.15,114.03,115.25,107.8,3748,4198000.0,6.96,6.57,7.03,46.85
1992-09-17,116.75,113.5,116.75,109.53,2649,2989000.0,6.33,-0.46,-0.53,33.11
1992-09-18,109.0,111.8,113.95,108.9,1199,1328000.0,4.45,-1.5,-1.7,14.99
1992-09-21,110.0,107.25,112.75,106.0,2084,2270000.0,6.04,-4.07,-4.55,26.05
1992-09-22,104.53,105.8,109.25,103.5,1724,1830000.0,5.36,-1.35,-1.45,21.55
1992-09-23,106.0,103.85,106.95,102.5,1459,1524000.0,4.21,-1.84,-1.95,18.24
1992-09-24,104.0,108.0,111.5,101.75,2242,2379000.0,9.39,4.0,4.15,28.03
1992-09-25,109.35,108.7,109.35,106.25,1454,1574000.0,2.87,0.65,0.7,18.18
1992-09-28,107.5,107.0,107.5,106.25,777,830000.0,1.15,-1.56,-1.7,9.71
1992-09-29,106.5,103.7,107.0,101.5,1223,1267000.0,5.14,-3.08,-3.3,15.29
1992-09-30,102.0,102.53,103.75,101.1,1648,1693000.0,2.56,-1.13,-1.17,20.6
1992-10-05,102.0,98.5,103.0,95.85,2834,2802000.0,6.97,-3.93,-4.03,35.43
1992-10-06,97.5,98.5,103.5,95.6,1411,1403000.0,8.02,0.0,0.0,17.64
1992-10-07,98.6,97.5,100.4,97.25,810,797000.0,3.2,-1.02,-1.0,10.13
1992-10-08,97.0,94.5,97.0,92.75,1583,1504000.0,4.36,-3.08,-3.0,19.79
1992-10-09,94.08,97.75,100.75,94.0,1926,1865000.0,7.14,3.44,3.25,24.08
1992-10-12,100.5,102.5,110.03,99.1,3118,3174000.0,11.18,4.86,4.75,38.98
1992-10-13,102.0,97.0,105.53,96.6,1318,1327000.0,8.71,-5.37,-5.5,16.48
1992-10-14,96.0,94.5,96.25,93.5,2147,2034000.0,2.84,-2.58,-2.5,26.84
1992-10-15,93.5,95.2,95.7,92.25,1571,1482000.0,3.65,0.74,0.7,19.64
1992-10-16,95.0,94.35,97.3,94.2,1207,1149000.0,3.26,-0.89,-0.85,15.09
1992-10-19,94.0,88.08,99.08,87.95,2598,2343000.0,11.8,-6.65,-6.27,32.48
1992-10-20,89.5,85.15,93.95,82.9,2081,1819000.0,12.55,-3.33,-2.93,26.01
1992-10-21,81.0,81.0,84.0,78.75,2566,2085000.0,6.17,-4.87,-4.15,32.08
1992-10-22,77.0,70.75,81.75,65.0,2425,1776000.0,20.68,-12.65,-10.25,30.31
1992-10-23,70.25,74.55,82.75,66.45,2647,1954000.0,23.04,5.37,3.8,33.09
1992-10-26,75.0,68.0,75.05,66.5,4245,2981000.0,11.47,-8.79,-6.55,53.06
1992-10-27,69.95,59.25,69.95,57.0,3320,1998000.0,19.04,-12.87,-8.75,41.5
